"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-12","106",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-13","108",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-14","108",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-15","109",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-16","108",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-17","106",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-18","106",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-19","109",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-20","112",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-21","111",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-22","109",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-23","107",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-24","110",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-25","109",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-26","107",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-27","107",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-28","108",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-29","104",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-30","105",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-05-31","108",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-01","109",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-02","107",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-03","108",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-04","110",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-05","110",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-06","111",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-07","106",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-08","106",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-09","107",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-10","107",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-11",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-12","105",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-13","105",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-14","104",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-15","105",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-16","105",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-17","105",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-18","107",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-19","103",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-20","103",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-21","100",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-22","99",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-23","97",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-24","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-25","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-26","87",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-27","87",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-28","86",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-29","84",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-06-30","82",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-01",,,"76",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-02",,,"78",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-03",,,"73",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-04",,,"78",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-05","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-06","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-07","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-08","93",",,S","80",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-09","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-10","95",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-11","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-12","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-13",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-14","90",",,S","79",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-15","91",",,S","80",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-16","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-17",,,"80",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-18","95",",,S","80",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-19","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-20","95",",,S","80",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-21","94",",,S","80",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-22","95",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-23","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-24","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-25","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-26","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-27","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-28",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-29","84",",,S","75",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-30","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-07-31","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-01","80",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-02","82",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-03",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-04","84",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-05","83",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-06","86",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-07","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-08","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-09","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-10","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-11","87",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-12","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-13","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-14","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-15",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-16","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-17","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-18","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-19","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-20","88",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-21","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-22","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-23","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-24","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-25","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-26","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-27",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-28","91",",,S","77",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-29","93",",,S","76",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-30","93",",,S","77",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-08-31","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-01","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-02","97",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-03",,,"79",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-04",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-05","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-06",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-07","88",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-08",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-09","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-10","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-11","91",",,S","76",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-12","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-13","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-14","87",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-15","89",",,S","79",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-16","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-17","79",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-18",,,"76",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-19",,,"73",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-20","91",",,S","76",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-21",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-22","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-23",,,"74",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-24","87",",,S","73",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-25","89",",,S","76",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-26","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-27","90",",,S","74",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-28","89",",,S","74",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-29","90",",,S","74",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-09-30","89",",,S","72",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-01","91",",,S","74",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-02","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-03","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-04","93",",,S","72",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-05","95",",,S","72",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-06","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-07","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-08","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-09","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-10","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-11","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-12","98",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-13","97",",,S","73",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-14","96",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-15","95",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-16","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-17","95",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-18","96",",,S","69",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-19","98",",,S","68",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-20","95",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-21","96",",,S","62",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-22","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-23","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-24","93",",,S","65",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-25","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-26","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-27","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-28",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-29","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-30","95",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-10-31","94",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-01","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-02",,,"61",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-03","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-04","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-05","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-06",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-07",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-08","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-09","88",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-10",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-11","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-12","91",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-13","92",",,S","57",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-14",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-15","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-16","92",",,S","59",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-17","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-18","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-19","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-20",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-21","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-22",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-23","93",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-24","92",",,S","57",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-25","92",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-26","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-27",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-28",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-29","86",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-11-30","84",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-01","81",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-02","81",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-03",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-04","85",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-05",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-06","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-07","89",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-08",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-09","85",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-10",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-11","83",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-12","83",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-13","83",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-14","84",",,S","49",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-15","83",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-16",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-17","81",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-18",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-19","81",",,S","47",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-20","79",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-21","81",",,S","50",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-22","78",",,S","49",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-23","80",",,S","51",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-24","77",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-25","77",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-26","81",",,S","49",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-27","84",",,S","46",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-28","83",",,S","45",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-29","83",",,S","55",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-30","84",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2005-12-31","85",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-01","85",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-02","79",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-03","77",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-04","77",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-05","78",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-06",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-07",,,"57",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-08","81",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-09",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-10",,,"49",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-11",,,"51",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-12","85",",,S","52",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-13","84",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-14",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-15","90",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-16","92",",,S","54",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-17","85",",,S","56",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-18","84",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-19","83",",,S","59",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-20",,,,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-21",,,"54",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-22","80",",,S","48",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-23","78",",,S","47",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-24","79",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-25","80",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-26","81",",,S","50",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-27","83",",,S",,
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-28","88",",,S","52",",,S"
"IN005010600","AHMADABAD, IN","23.067","72.633","55.0","2006-01-29",,,,
